uniqueId,name,naSales,euSales,jpSales,otherSales,globalSales
5232,Space Channel 5: Ulala's Cosmic Attack,0.01,0.0,0.0,0.0,0.02
5233,Space Channel 5 Special Edition,0.04,0.03,0.0,0.01,0.08
5234,Space Chimps,0.1,0.0,0.0,0.01,0.11
5235,Space Invaders Extreme,0.12,0.01,0.01,0.01,0.15
5236,Space Invaders Extreme,0.06,0.01,0.01,0.01,0.09
5237,Space Invaders Extreme 2,0.17,0.01,0.0,0.01,0.19
5238,Space Invaders Revolution,0.01,0.0,0.0,0.0,0.01
5239,Spartan: Total Warrior,0.11,0.09,0.0,0.03,0.22
5240,Spartan: Total Warrior,0.1,0.03,0.0,0.0,0.13
5241,Spartan: Total Warrior,0.05,0.01,0.0,0.0,0.07
5242,Spawn: Armageddon,0.22,0.17,0.0,0.06,0.44
5243,Spawn: Armageddon,0.13,0.04,0.0,0.01,0.17
5244,Spawn: Armageddon,0.05,0.01,0.0,0.0,0.07
5245,Special Forces: Nemesis Strike,0.03,0.01,0.0,0.0,0.03
5246,Spec Ops: Ranger Elite,0.49,0.33,0.0,0.06,0.87
5247,Spec Ops: The Line,0.19,0.23,0.04,0.08,0.54
5248,Spec Ops: The Line,0.21,0.17,0.0,0.04,0.42
5249,Spec Ops: The Line,0.11,0.09,0.0,0.02,0.23
5250,Spectral Force 3,0.08,0.0,0.0,0.01,0.09
5251,Spectral Force Genesis,0.08,0.0,0.01,0.01,0.09
5252,Spectral Souls: Resurrection of the Ethereal Empires,0.03,0.0,0.0,0.0,0.03
5253,Spectrobes,0.66,0.02,0.0,0.06,0.74
5254,Spectrobes: Beyond the Portals,0.36,0.11,0.0,0.04,0.51
5255,Spectrobes: Origins,0.16,0.02,0.0,0.01,0.19
5256,Speed Kings,0.05,0.04,0.0,0.01,0.09
5257,Speed Kings,0.04,0.01,0.0,0.0,0.05
5258,Speed Zone,0.01,0.05,0.0,0.01,0.07
5259,Sphinx and the Cursed Mummy,0.11,0.03,0.0,0.0,0.14
5260,Sphinx and the Cursed Mummy,0.09,0.02,0.0,0.0,0.12
5261,Spider-Man,1.7,1.25,0.02,0.16,3.13
5262,Spider-Man: Battle for New York,0.12,0.0,0.0,0.01,0.13
5263,Spider-Man: Edge of Time,0.18,0.05,0.0,0.02,0.25
5264,Spider-Man: Edge of Time,0.13,0.07,0.0,0.03,0.22
5265,Spider-Man: Edge of Time,0.08,0.03,0.0,0.01,0.12
5266,Spider-Man: Edge of Time,0.06,0.02,0.0,0.01,0.09
5267,Spider-Man: Friend or Foe,0.31,0.01,0.0,0.05,0.37
5268,Spider-Man: Friend or Foe,0.26,0.01,0.0,0.02,0.29
5269,Spider-Man: Friend or Foe,0.16,0.0,0.0,0.01,0.18
5270,Spider-Man: Friend or Foe,0.13,0.0,0.0,0.01,0.14
5271,Spider-Man: Friend or Foe,0.01,0.0,0.0,0.0,0.01
5272,Spider-Man: Mysterio's Menace,0.43,0.16,0.0,0.01,0.61
5273,Spider-Man: Shattered Dimensions,0.26,0.12,0.0,0.05,0.44
5274,Spider-Man: Shattered Dimensions,0.24,0.08,0.0,0.03,0.36
5275,Spider-Man: Shattered Dimensions,0.12,0.09,0.0,0.02,0.24
5276,Spider-Man: Shattered Dimensions,0.17,0.01,0.0,0.01,0.19
5277,Spider-Man: The Movie,2.71,1.51,0.03,0.23,4.48
5278,Spider-Man: The Movie,1.07,0.28,0.0,0.05,1.4
5279,Spider-Man: The Movie,0.86,0.27,0.01,0.04,1.19
5280,Spider-Man: Web of Shadows,0.36,0.02,0.0,0.03,0.4
5281,Spider-Man: Web of Shadows,0.2,0.04,0.0,0.02,0.26
5282,Spider-Man: Web of Shadows,0.22,0.01,0.0,0.02,0.25
5283,Spider-Man: Web of Shadows,0.1,0.08,0.0,0.03,0.21
5284,Spider-Man: Web of Shadows,0.09,0.0,0.0,0.01,0.1
5285,Spider-Man: Web of Shadows,0.0,0.02,0.0,0.0,0.02
5286,Spider-Man 2,1.75,1.2,0.02,0.43,3.41
5287,Spider-Man 2,0.82,0.26,0.0,0.04,1.12
5288,Spider-Man 2,0.76,0.28,0.0,0.02,1.06
5289,Spider-Man 2,0.65,0.17,0.0,0.02,0.84
5290,Spider-Man 2,0.41,0.02,0.03,0.04,0.49
5291,Spider-Man 2,0.35,0.21,0.0,0.14,0.7
5292,Spider-Man 2: Enter: Electro,0.57,0.87,0.02,0.09,1.55
5293,Spider-Man 3,0.74,0.03,0.01,0.12,0.9
5294,Spider-Man 3,0.26,0.29,0.02,0.11,0.67
5295,Spider-Man 3,0.49,0.04,0.0,0.04,0.57
5296,Spider-Man 3,0.42,0.02,0.0,0.04,0.47
5297,Spider-Man 3,0.41,0.02,0.0,0.04,0.47
5298,Spider-Man 3,0.01,0.23,0.0,0.05,0.3
5299,Spider-Man 3,0.02,0.0,0.0,0.0,0.02
5300,Spirit Camera: The Cursed Memoir,0.13,0.02,0.06,0.01,0.22
5301,SplashDown,0.34,0.27,0.0,0.09,0.7
5302,SplashDown: Rides Gone Wild,0.24,0.19,0.0,0.06,0.5
5303,Splatoon,1.54,1.18,1.46,0.26,4.43
5304,Splatterhouse,0.14,0.03,0.0,0.01,0.18
5305,Split/Second,0.32,0.23,0.0,0.06,0.6
5306,Split/Second,0.08,0.02,0.0,0.02,0.11
5307,Split/Second,0.0,0.04,0.0,0.01,0.04
5308,SpongeBob SquarePants: Battle for Bikini Bottom,1.08,0.45,0.0,0.14,1.67
5309,SpongeBob SquarePants: Battle for Bikini Bottom,0.74,0.19,0.0,0.03,0.95
5310,SpongeBob SquarePants: Battle for Bikini Bottom,0.45,0.1,0.0,0.02,0.57
5311,SpongeBob SquarePants: Creature from the Krusty Krab,0.44,0.02,0.0,0.04,0.49
5312,SpongeBob SquarePants: Creature from the Krusty Krab,0.45,0.0,0.0,0.04,0.49
5313,SpongeBob SquarePants: Creature from the Krusty Krab,0.25,0.07,0.0,0.01,0.33
5314,SpongeBob SquarePants: Revenge of the Flying Dutchman,0.92,0.23,0.0,0.04,1.19
5315,SpongeBob SquarePants: Revenge of the Flying Dutchman,0.15,0.04,0.0,0.01,0.2
5316,SpongeBob SquarePants: The Yellow Avenger,0.31,0.0,0.0,0.02,0.34
5317,SpongeBob SquarePants: The Yellow Avenger,0.55,0.21,0.0,0.16,0.92
5318,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,0.49,0.0,0.0,0.04,0.53
5319,SpongeBob SquigglePants 3D,0.13,0.05,0.0,0.02,0.19
5320,Spore,0.03,1.06,0.0,0.08,1.17
5321,Spore Creatures,0.66,0.3,0.0,0.1,1.06
5322,Spore Hero,0.35,0.02,0.0,0.03,0.4
5323,Spore Hero Arena,0.18,0.0,0.0,0.01,0.19
5324,Sports Champions,2.13,1.12,0.1,0.5,3.84
5325,SPRay,0.04,0.0,0.0,0.0,0.04
5326,Spyborgs,0.09,0.01,0.0,0.01,0.11
5327,Spy Hunter,1.13,0.32,0.0,0.22,1.67
5328,Spy Hunter: Nowhere To Run,0.01,0.01,0.0,0.0,0.02
5329,Spy Hunter 2,0.24,0.19,0.0,0.06,0.49
5330,Spy Kids 3-D: Game Over,0.24,0.09,0.0,0.01,0.33
5331,Spyro: A Hero's Tail,0.32,0.25,0.0,0.08,0.64
5332,Spyro: A Hero's Tail,0.22,0.06,0.0,0.01,0.29
5333,Spyro: A Hero's Tail,0.11,0.03,0.0,0.01,0.14
5334,Spyro: Attack of the Rhynocs,0.22,0.08,0.0,0.01,0.3
5335,Spyro: Enter the Dragonfly,0.74,0.95,0.0,0.28,1.97
5336,Spyro: Enter the Dragonfly,0.55,0.14,0.0,0.02,0.71
5337,Spyro: Season of Ice,1.29,0.83,0.0,0.11,2.23
5338,Spyro: Shadow Legacy,0.14,0.01,0.0,0.01,0.16
5339,Spyro: Year of the Dragon,1.93,1.58,0.0,0.19,3.71
5340,Spyro 2: Season of Flame,0.85,0.65,0.0,0.08,1.58
5341,Spyro Orange: The Cortex Conspiracy,0.41,0.15,0.0,0.01,0.57
5342,Spy vs Spy,0.08,0.02,0.0,0.0,0.11
5343,SSX,0.78,0.61,0.06,0.2,1.66
5344,SSX,0.35,0.41,0.02,0.14,0.91
5345,SSX,0.38,0.26,0.0,0.06,0.7
5346,SSX 3,0.93,0.52,0.0,0.22,1.67
5347,SSX 3,0.29,0.08,0.0,0.01,0.39
5348,SSX 3,0.29,0.08,0.0,0.01,0.38
5349,SSX Blur,0.29,0.01,0.0,0.03,0.33
5350,SSX On Tour,0.25,0.2,0.0,0.07,0.52
5351,SSX On Tour,0.19,0.02,0.0,0.02,0.23
5352,SSX On Tour,0.13,0.03,0.0,0.0,0.17
5353,SSX On Tour,0.11,0.03,0.0,0.01,0.14
5354,SSX Tricky,0.85,0.66,0.0,0.22,1.73
5355,SSX Tricky,0.42,0.11,0.0,0.01,0.54
5356,SSX Tricky,0.32,0.09,0.0,0.02,0.43
5357,Stacked with Daniel Negreanu,0.04,0.03,0.0,0.01,0.07
5358,Stake: Fortune Fighters,0.02,0.01,0.0,0.0,0.02
5359,StarCraft,0.0,0.04,0.0,0.01,0.05
5360,StarCraft II: Heart of the Swarm,0.83,0.66,0.0,0.18,1.67
5361,StarCraft II: Legacy of the Void,0.19,0.29,0.0,0.04,0.53
5362,StarCraft II: Wings of Liberty,2.57,1.68,0.0,0.58,4.84
5363,Star Fox: Assault,0.68,0.18,0.19,0.03,1.08
5364,Star Fox: Zero,0.17,0.1,0.07,0.03,0.36
5365,Star Fox 64 3D,0.48,0.27,0.13,0.06,0.94
5366,Star Fox Adventures,0.96,0.53,0.3,0.09,1.87
5367,Star Fox Command,0.38,0.01,0.1,0.04,0.53
5368,Starhawk,0.18,0.05,0.03,0.03,0.29
5369,Star Ocean: First Departure,0.2,0.13,0.22,0.09,0.64
5370,Star Ocean: Second Evolution,0.14,0.01,0.16,0.02,0.34
5371,Star Ocean: The Last Hope,0.32,0.2,0.21,0.06,0.79
5372,Star Ocean: The Last Hope International,0.28,0.15,0.22,0.07,0.72
5373,Star Ocean: The Second Story,0.26,0.1,0.72,0.02,1.1
5374,Star Ocean: Till The End of Time,0.8,0.21,0.55,0.15,1.72
5375,Starship Troopers,0.0,0.02,0.0,0.0,0.02
5376,Star Trek: Conquest,0.11,0.01,0.0,0.01,0.12
5377,Star Trek: Legacy,0.0,0.01,0.0,0.0,0.02
5378,Star Trek: Shattered Universe,0.05,0.04,0.0,0.01,0.1
5379,Star Trek: Shattered Universe,0.03,0.01,0.0,0.0,0.04
5380,Star Trek: Tactical Assault,0.05,0.01,0.0,0.0,0.06
5381,Star Trek: Tactical Assault,0.02,0.0,0.0,0.0,0.03
5382,Star Trek: Voyager Elite Force,0.07,0.06,0.0,0.02,0.15
5383,Star Trek Online,0.0,0.02,0.0,0.0,0.02
5384,Star Wars: Battlefront,1.93,1.22,0.03,0.44,3.61
5385,Star Wars: Battlefront,1.24,0.45,0.0,0.07,1.75
5386,Star Wars: Battlefront,0.07,0.13,0.0,0.02,0.21
5387,Star Wars: Battlefront II,2.18,1.02,0.03,0.37,3.59
5388,Star Wars: Battlefront II,1.22,0.39,0.0,0.06,1.67
5389,Star Wars: Battlefront II,1.05,0.05,0.01,0.1,1.21
5390,Star Wars: Battlefront II,0.02,0.13,0.0,0.02,0.17
5391,Star Wars: Bounty Hunter,0.53,0.42,0.0,0.14,1.09
5392,Star Wars: Bounty Hunter,0.2,0.05,0.0,0.01,0.26
5393,Star Wars: Demolition,0.25,0.17,0.0,0.03,0.46
5394,Star Wars: Empire at War,0.01,0.06,0.0,0.01,0.08
5395,Star Wars: Empire at War - Forces of Corruption,0.0,0.02,0.0,0.0,0.02
5396,Star Wars: Flight of the Falcon,0.25,0.09,0.0,0.01,0.35
5397,Star Wars: Jedi Starfighter,0.24,0.19,0.0,0.06,0.5
5398,Star Wars: Jedi Starfighter,0.35,0.07,0.0,0.02,0.44
5399,Star Wars: Knights of the Old Republic,1.68,0.44,0.0,0.08,2.19
5400,Star Wars: Knights of the Old Republic,0.01,0.1,0.0,0.02,0.14
5401,Star Wars: Lethal Alliance,0.11,0.01,0.0,0.01,0.13
5402,Star Wars: Obi-Wan,0.52,0.16,0.0,0.02,0.7
5403,Star Wars: Republic Commando,0.48,0.17,0.0,0.02,0.67
5404,Star Wars: Republic Commando,0.0,0.04,0.0,0.01,0.05
5405,Star Wars: Starfighter,0.61,0.87,0.02,0.26,1.76
5406,Star Wars: Super Bombad Racing,0.08,0.06,0.0,0.02,0.16
5407,Star Wars: The Force Unleashed,1.74,0.77,0.0,0.26,2.77
5408,Star Wars: The Force Unleashed,1.01,0.85,0.0,0.35,2.21
5409,Star Wars: The Force Unleashed,1.11,0.56,0.0,0.18,1.86
5410,Star Wars: The Force Unleashed,0.49,0.0,0.01,0.75,1.25
5411,Star Wars: The Force Unleashed,0.43,0.4,0.0,0.24,1.08
5412,Star Wars: The Force Unleashed,0.5,0.28,0.0,0.09,0.88
5413,Star Wars: The Force Unleashed II,0.8,0.49,0.0,0.21,1.5
5414,Star Wars: The Force Unleashed II,0.95,0.37,0.0,0.11,1.43
5415,Star Wars: The Force Unleashed II,0.52,0.18,0.0,0.06,0.76
5416,Star Wars: The Force Unleashed II,0.17,0.03,0.0,0.02,0.21
5417,Star Wars: The Force Unleashed II,0.03,0.0,0.0,0.0,0.03
5418,Star Wars: The Old Republic,1.58,1.01,0.0,0.38,2.96
5419,Star Wars Battlefront: Elite Squadron,0.38,0.23,0.0,0.15,0.76
5420,Star Wars Battlefront: Elite Squadron,0.42,0.03,0.0,0.04,0.49
5421,Star Wars Battlefront: Renegade Squadron,0.9,0.46,0.0,0.32,1.67
5422,Star Wars Episode II: Attack of the Clones,0.55,0.2,0.0,0.01,0.77
5423,Star Wars Episode III: Revenge of the Sith,1.47,1.39,0.03,0.43,3.32
5424,Star Wars Episode III: Revenge of the Sith,0.82,0.38,0.0,0.04,1.24
5425,Star Wars Episode III: Revenge of the Sith,0.52,0.19,0.0,0.01,0.72
5426,Star Wars Episode III: Revenge of the Sith,0.25,0.03,0.0,0.02,0.3
5427,Star Wars Jedi Knight: Jedi Academy,0.34,0.1,0.0,0.02,0.45
5428,Star Wars Jedi Knight: Jedi Academy,0.0,0.03,0.0,0.0,0.03
5429,Star Wars Jedi Knight II: Jedi Outcast,0.18,0.05,0.0,0.01,0.23
5430,Star Wars Knights of the Old Republic II: The Sith Lords,0.99,0.33,0.0,0.05,1.37
5431,Star Wars Racer Revenge,0.15,0.12,0.0,0.04,0.31
5432,Star Wars Rogue Leader: Rogue Squadron II,1.03,0.75,0.03,0.09,1.9
5433,Star Wars Rogue Squadron III: Rebel Strike,0.62,0.16,0.0,0.02,0.8
5434,Star Wars The Clone Wars: Jedi Alliance,0.61,0.11,0.0,0.06,0.78
5435,Star Wars The Clone Wars: Lightsaber Duels,1.21,0.3,0.0,0.14,1.65
5436,Star Wars The Clone Wars: Republic Heroes,0.43,0.29,0.0,0.07,0.79
5437,Star Wars The Clone Wars: Republic Heroes,0.19,0.18,0.0,0.07,0.43
5438,Star Wars The Clone Wars: Republic Heroes,0.18,0.17,0.0,0.04,0.39
5439,Star Wars The Clone Wars: Republic Heroes,0.0,0.02,0.0,0.0,0.03
5440,State of Emergency,0.86,0.67,0.0,0.22,1.76
5441,State of Emergency,0.13,0.04,0.0,0.01,0.17
5442,State of Emergency 2,0.04,0.03,0.0,0.01,0.08
5443,Steambot Chronicles,0.02,0.01,0.0,0.0,0.04
5444,Steambot Chronicles: Battle Tournament,0.05,0.0,0.01,0.01,0.06
5445,Steel Battalion,0.05,0.02,0.02,0.0,0.1
5446,Steel Battalion: Heavy Armor,0.08,0.02,0.02,0.01,0.13
5447,Steel Battalion: Line of Contact,0.02,0.01,0.0,0.0,0.02
5448,Steel Diver,0.31,0.09,0.05,0.03,0.49
5449,Steins;Gate,0.01,0.02,0.02,0.01,0.06
5450,Steins;Gate,0.04,0.04,0.0,0.02,0.1
5451,Steins;Gate 0,0.0,0.03,0.05,0.01,0.09
5452,Steins;Gate 0,0.0,0.0,0.05,0.0,0.05
5453,Stella Deus: The Gate of Eternity,0.04,0.03,0.0,0.01,0.08
5454,Stella Glow,0.16,0.01,0.05,0.02,0.24
5455,Stellaris,0.0,0.04,0.0,0.0,0.04
5456,Still Life,0.05,0.02,0.0,0.0,0.07
5457,Still Life 2,0.0,0.01,0.0,0.0,0.02
5458,StokEd,0.18,0.01,0.0,0.01,0.21
5459,Stoked: Big Air Edition,0.02,0.02,0.0,0.0,0.04
5460,Stolen,0.02,0.01,0.0,0.0,0.04
5461,STORM: Frontline Nation,0.0,0.01,0.0,0.0,0.01
5462,Stormrise,0.13,0.02,0.0,0.02,0.17
5463,Stormrise,0.11,0.03,0.0,0.01,0.15
5464,Stormrise,0.0,0.02,0.0,0.0,0.02
5465,Story of Seasons,0.0,0.14,0.27,0.01,0.42
5466,Stranger of Sword City,0.02,0.0,0.0,0.01,0.04
5467,Stranglehold,0.4,0.33,0.01,0.09,0.82
5468,Stranglehold,0.24,0.02,0.0,0.03,0.3
5469,Street Fighter Alpha 3,0.38,0.12,0.51,0.02,1.03
5470,Street Fighter Alpha 3,0.11,0.04,0.0,0.0,0.15
5471,Street Fighter Alpha 3 MAX,0.27,0.01,0.02,0.03,0.33
5472,Street Fighter Anniversary Collection,0.32,0.25,0.0,0.08,0.66
5473,Street Fighter Anniversary Collection,0.11,0.03,0.0,0.01,0.15
5474,Street Fighter EX3,0.32,0.25,0.2,0.08,0.85
5475,Street Fighter IV,2.03,1.04,0.58,0.52,4.16
5476,Street Fighter IV,1.82,0.7,0.15,0.26,2.94
5477,Street Fighter V,0.4,0.28,0.08,0.14,0.9
5478,Street Fighter V,0.0,0.05,0.0,0.0,0.06
5479,Street Fighter X Tekken,0.42,0.21,0.1,0.09,0.83
5480,Street Fighter X Tekken,0.31,0.1,0.03,0.04,0.47
5481,Street Fighter X Tekken,0.1,0.04,0.01,0.03,0.19
5482,Street Fighter X Tekken,0.0,0.02,0.0,0.0,0.02
5483,Street Hoops,0.21,0.06,0.0,0.01,0.28
5484,Street Jam Basketball,0.02,0.01,0.0,0.0,0.03
5485,Stretch Panic,0.02,0.02,0.0,0.01,0.05
5486,Strider 2,0.05,0.03,0.0,0.01,0.08
5487,Strike Force Bowling,0.3,0.24,0.0,0.08,0.62
5488,Strikers 1945,0.07,0.05,0.0,0.01,0.12
5489,Stronghold,0.0,0.09,0.0,0.02,0.11
5490,Stronghold 3,0.06,0.1,0.0,0.0,0.16
5491,Stronghold Crusader Extreme,0.0,0.02,0.0,0.0,0.02
5492,Stronghold Kingdoms,0.0,0.1,0.0,0.01,0.11
5493,Stronghold Legends,0.0,0.01,0.0,0.0,0.02
5494,Stuart Little 3: Big Photo Adventure,0.04,0.03,0.0,0.01,0.08
5495,Stubbs the Zombie in Rebel Without a Pulse,0.08,0.02,0.0,0.0,0.11
5496,Stunt GP,0.02,0.02,0.0,0.01,0.05
5497,Stuntman,0.76,0.59,0.0,0.2,1.55
5498,Stuntman: Ignition,0.25,0.31,0.0,0.07,0.64
5499,Stuntman: Ignition,0.17,0.26,0.0,0.1,0.52
5500,Stuntman: Ignition,0.13,0.1,0.0,0.03,0.27
5501,Style Savvy,0.62,0.82,0.96,0.18,2.58
5502,Style Savvy: Trendsetters,0.16,0.02,0.53,0.01,0.73
5503,Sudeki,0.14,0.04,0.0,0.01,0.19
5504,Sudoku Mania,0.09,0.0,0.0,0.01,0.1
5505,Suikoden II,0.15,0.1,0.38,0.04,0.68
5506,Suikoden IV,0.17,0.13,0.3,0.05,0.66
5507,Suikoden Tactics,0.06,0.05,0.07,0.02,0.2
5508,Suikoden Tierkreis,0.09,0.01,0.15,0.01,0.26
5509,Suikoden V,0.08,0.06,0.19,0.02,0.35
5510,Summer Heat Beach Volleyball,0.14,0.11,0.0,0.04,0.28
5511,Summer Sports: Paradise Island,0.48,0.01,0.0,0.04,0.53
5512,Summoner,0.25,0.2,0.0,0.07,0.51
5513,Summoner 2,0.1,0.08,0.0,0.03,0.21
5514,Summon Night: Swordcraft Story,0.02,0.01,0.0,0.0,0.02
5515,Summon Night: Twin Age,0.07,0.0,0.05,0.01,0.13
5516,Summon Night 5,0.0,0.0,0.15,0.0,0.15
5517,Sunny Garcia Surfing,0.02,0.01,0.0,0.0,0.03
5518,Sunset Overdrive,0.63,0.4,0.0,0.1,1.14
5519,SuperCar Challenge,0.0,0.03,0.0,0.01,0.03
5520,Supercar Street Challenge,0.55,0.43,0.0,0.14,1.12
5521,Superdimension Neptune vs Sega Hard Girls,0.0,0.02,0.0,0.01,0.03
5522,Super Dragon Ball Z,0.09,0.07,0.19,0.02,0.37
5523,Super Dungeon Bros,0.01,0.0,0.0,0.0,0.01
5524,Super Ghouls 'n Ghosts,0.05,0.02,0.0,0.0,0.07
5525,Superman: Countdown to Apokolips,0.03,0.01,0.0,0.0,0.04
5526,Superman: Shadow of Apokolips,0.21,0.16,0.0,0.05,0.42
5527,Superman: Shadow of Apokolips,0.06,0.02,0.0,0.0,0.08
5528,Superman: The Man of Steel,0.1,0.03,0.0,0.0,0.13
5529,Superman Returns,0.23,0.01,0.0,0.02,0.26
5530,Superman Returns,0.07,0.0,0.0,0.01,0.07
5531,Super Mario 3D Land,4.89,3.0,2.14,0.78,10.81
5532,Super Mario 3D World,2.11,1.16,0.73,0.32,4.32
5533,Super Mario Advance,3.14,1.24,0.91,0.2,5.49
5534,Super Mario Galaxy,6.06,3.35,1.2,0.74,11.35
5535,Super Mario Galaxy 2,3.56,2.35,0.98,0.62,7.51
5536,Super Mario Maker,1.18,0.89,0.94,0.2,3.21
5537,Super Mario Strikers,0.98,0.38,0.2,0.04,1.61
5538,Super Mario Sunshine,4.01,1.26,0.87,0.17,6.31
5539,Super Monkey Ball,0.95,0.37,0.1,0.04,1.46
5540,Super Monkey Ball: Banana Blitz,1.05,0.91,0.04,0.24,2.24
5541,Super Monkey Ball 2,1.11,0.31,0.06,0.04,1.52
5542,Super Monkey Ball 3D,0.26,0.15,0.05,0.04,0.49
5543,Super Monkey Ball Adventure,0.12,0.03,0.0,0.0,0.15
5544,Super Monkey Ball Adventure,0.05,0.02,0.0,0.01,0.08
5545,Super Monkey Ball Adventure,0.01,0.01,0.0,0.0,0.03
5546,Super Monkey Ball Deluxe,0.12,0.09,0.0,0.03,0.24
5547,Super Monkey Ball Deluxe,0.11,0.03,0.0,0.01,0.15
5548,Super Monkey Ball Jr.,0.51,0.19,0.0,0.01,0.72
5549,Super Paper Mario,1.95,0.86,0.59,0.31,3.71
5550,Super Princess Peach,0.7,0.05,0.21,0.07,1.03
5551,Super Puzzle Fighter II Turbo,0.08,0.05,0.0,0.01,0.14
5552,Super Robot Taisen OG Saga: Endless Frontier,0.07,0.0,0.0,0.01,0.08
5553,Super Scribblenauts,1.06,0.29,0.0,0.11,1.46
5554,Super Smash Bros. Brawl,6.62,2.55,2.66,1.01,12.84
5555,Super Smash Bros. Melee,4.41,1.04,1.39,0.22,7.07
5556,Super Stardust Ultra VR,0.0,0.01,0.0,0.0,0.01
5557,Superstars V8 Racing,0.0,0.02,0.0,0.01,0.03
5558,Super Street Fighter II: Turbo Revival,0.18,0.07,0.0,0.0,0.25
5559,Super Street Fighter IV: 3D Edition,0.55,0.44,0.14,0.09,1.21
5560,Super Swing Golf,0.14,0.01,0.07,0.01,0.22
5561,Supremacy MMA,0.07,0.03,0.0,0.02,0.12
5562,Supremacy MMA,0.05,0.02,0.0,0.01,0.08
5563,Supreme Commander,0.0,0.04,0.0,0.01,0.05
5564,Supreme Commander,0.07,0.01,0.0,0.01,0.09
5565,Supreme Commander: Forged Alliance,0.01,0.02,0.0,0.0,0.04
5566,Supreme Commander 2,0.23,0.09,0.0,0.03,0.34
5567,Supreme Commander 2,0.0,0.15,0.0,0.04,0.19
5568,Supreme Ruler: Cold War,0.0,0.03,0.0,0.01,0.03
5569,Surf's Up,0.26,0.0,0.0,0.02,0.28
5570,Surf's Up,0.09,0.0,0.0,0.01,0.1
5571,Surf's Up,0.03,0.0,0.0,0.0,0.04
5572,Surfing H3O,0.12,0.1,0.0,0.03,0.25
5573,Suzuki TT Superbikes,0.33,0.01,0.0,0.05,0.4
5574,SWAT: Global Strike Team,0.16,0.12,0.0,0.04,0.32
5575,SWAT: Global Strike Team,0.13,0.04,0.0,0.01,0.17
5576,SWAT: Target Liberty,0.03,0.0,0.0,0.0,0.04
5577,SWAT 4,0.0,0.02,0.0,0.0,0.03
5578,Swingerz Golf,0.06,0.02,0.0,0.0,0.08
5579,Sword Art Online: Hollow Fragment,0.0,0.0,0.3,0.0,0.3
5580,Sword Art Online: Hollow Realization,0.06,0.02,0.1,0.02,0.19
5581,Sword Art Online: Hollow Realization,0.0,0.04,0.1,0.01,0.15
5582,Sword Art Online: Lost Song,0.06,0.04,0.23,0.03,0.36
5583,Sword Art Online: Lost Song,0.1,0.11,0.0,0.04,0.25
5584,Sword of Mana,0.31,0.11,0.3,0.02,0.74
5585,Syberia,0.0,0.02,0.0,0.0,0.03
5586,Syberia,0.08,0.02,0.0,0.0,0.1
5587,Syberia II,0.02,0.01,0.0,0.0,0.03
5588,Syberia II,0.0,0.01,0.0,0.0,0.02
5589,Syndicate,0.1,0.06,0.0,0.02,0.18
5590,Syndicate,0.07,0.06,0.0,0.02,0.14
5591,Syphon Filter: Dark Mirror,0.26,0.01,0.0,0.03,0.29
5592,Syphon Filter: Dark Mirror,0.14,0.11,0.0,0.04,0.28
5593,Syphon Filter: Logan's Shadow,0.25,0.12,0.0,0.09,0.46
5594,Syphon Filter: The Omega Strain,0.37,0.29,0.0,0.1,0.76
5595,Syphon Filter 3,0.29,0.2,0.0,0.03,0.52
5596,Tactics Ogre: Let Us Cling Together,0.15,0.07,0.27,0.05,0.53
5597,Tactics Ogre: The Knight of Lodis,0.13,0.05,0.31,0.01,0.5
5598,Taiko Drum Master,0.1,0.08,0.0,0.03,0.2
5599,Tak: The Great Juju Challenge,0.12,0.03,0.0,0.0,0.15
5600,Tak 2: The Staff of Dreams,0.3,0.24,0.0,0.08,0.62
5601,Tak 2: The Staff of Dreams,0.26,0.07,0.0,0.01,0.33
5602,Tak and the Guardians of Gross,0.14,0.0,0.0,0.01,0.16
5603,Tak and the Power of Juju,0.56,0.44,0.0,0.15,1.15
5604,Tak and the Power of Juju,0.39,0.15,0.0,0.01,0.55
5605,Tak and the Power of Juju,0.31,0.08,0.0,0.01,0.4
5606,Take On Helicopters,0.0,0.02,0.0,0.01,0.03
5607,Tales of Destiny II,0.06,0.04,0.66,0.05,0.81
5608,Tales of Graces f,0.28,0.18,0.45,0.07,0.98
5609,Tales of Legendia,0.07,0.05,0.35,0.02,0.49
5610,Tales of Phantasia,0.08,0.03,0.17,0.01,0.29
5611,Tales of Symphonia,0.54,0.21,0.31,0.04,1.1
5612,Tales of Symphonia: Dawn of the New World,0.21,0.04,0.24,0.02,0.52
5613,Tales of the Abyss,0.0,0.0,0.57,0.0,0.57
5614,Tales of the Abyss,0.43,0.19,0.14,0.06,0.83
5615,Tales of the World: Radiant Mythology,0.17,0.01,0.23,0.02,0.43
5616,Tales of Vesperia,0.32,0.17,0.19,0.05,0.74
5617,Tales of Xillia,0.29,0.18,0.67,0.09,1.22
5618,Tales of Xillia 2,0.2,0.12,0.45,0.07,0.84
5619,Tales of Zestiria,0.17,0.15,0.02,0.06,0.4
5620,Tamagotchi Connection: Corner Shop,0.1,0.02,1.12,0.01,1.26
5621,Tank Beat,0.01,0.01,0.0,0.0,0.02
5622,Tao Feng: Fist of the Lotus,0.21,0.06,0.0,0.01,0.27
5623,Target: Terror,0.06,0.0,0.0,0.01,0.07
