uniqueId,name,yearReleased,genre,publisher,developer,rating,naSales,euSales,jpSales,otherSales,globalSales,criticScore,criticCount,userScore,userCount
3421,Midway Arcade Treasures: Extended Play,2005,Misc,Midway Games,Digital Eclipse,M,0.21,0.0,0.0,0.02,0.24,63,24,7.8,8
3422,Midway Arcade Treasures 2,2004,Misc,Midway Games,Backbone Entertainment,M,0.24,0.05,0.0,0.01,0.31,74,38,7.4,7
3423,Mighty No. 9,2016,Platform,Deep Silver,Inti Creates,E10+,0.04,0.0,0.0,0.01,0.05,52,64,3.5,282
3424,Mighty No. 9,2016,Platform,Deep Silver,Inti Creates,E10+,0.02,0.01,0.0,0.0,0.03,48,9,4.6,78
3425,Mighty No. 9,2016,Platform,Deep Silver,Inti Creates,E10+,0.02,0.0,0.0,0.0,0.02,55,13,4.2,94
3426,Mimana Iyar Chronicle,2009,Role-Playing,GungHo,GungHo,T,0.07,0.0,0.01,0.01,0.09,45,6,5.8,8
3427,MindJack,2011,Shooter,Square Enix,FeelPlus,M,0.07,0.07,0.0,0.03,0.18,44,31,1.7,46
3428,MindJack,2011,Shooter,Square Enix,FeelPlus,M,0.07,0.02,0.0,0.01,0.09,43,42,1.2,116
3429,Mind Zero,2013,Role-Playing,GungHo,Zerodiv,T,0.05,0.0,0.04,0.02,0.1,59,13,6.0,72
3430,Mini Ninjas,2009,Action,Eidos Interactive,Io Interactive,E10+,0.16,0.16,0.0,0.04,0.37,79,9,8.3,12
3431,Mini Ninjas,2009,Action,Eidos Interactive,Io Interactive,E10+,0.14,0.15,0.0,0.06,0.34,73,37,8.7,62
3432,Mini Ninjas,2009,Action,Eidos Interactive,Magic Pockets,E10+,0.16,0.15,0.0,0.04,0.34,61,10,5.8,4
3433,Mini Ninjas,2009,Action,Eidos Interactive,Io Interactive,E10+,0.12,0.14,0.0,0.03,0.29,73,44,8.4,38
3434,Mini Ninjas,2009,Action,Eidos Interactive,Io Interactive,E10+,0.0,0.02,0.0,0.0,0.02,74,14,8.3,78
3435,Minority Report: Everybody Runs,2002,Action,Activision,Treyarch,T,0.2,0.15,0.0,0.05,0.41,50,26,5.0,14
3436,Minority Report: Everybody Runs,2002,Action,Activision,Treyarch,T,0.07,0.02,0.0,0.0,0.1,54,18,5.0,4
3437,Mirror's Edge,2008,Platform,Electronic Arts,EA DICE,T,0.51,0.51,0.01,0.13,1.16,79,82,7.6,328
3438,Mirror's Edge,2008,Platform,Electronic Arts,EA DICE,T,0.31,0.58,0.02,0.22,1.13,79,66,7.8,362
3439,Mirror's Edge,2009,Platform,Electronic Arts,EA DICE,T,0.0,0.05,0.0,0.01,0.06,81,44,8.1,1026
3440,Mirror's Edge Catalyst,2016,Platform,Electronic Arts,EA DICE,T,0.11,0.16,0.02,0.05,0.35,69,50,4.7,578
3441,Mirror's Edge Catalyst,2016,Platform,Electronic Arts,EA DICE,T,0.09,0.06,0.0,0.01,0.16,72,46,4.4,266
3442,Mirror's Edge Catalyst,2016,Platform,Electronic Arts,EA DICE,T,0.01,0.05,0.0,0.0,0.06,74,24,4.4,606
3443,Mission: Impossible - Operation Surma,2003,Platform,Atari,Paradigm Entertainment,T,0.14,0.11,0.0,0.04,0.28,64,30,7.8,10
3444,Mission: Impossible - Operation Surma,2003,Platform,Atari,Paradigm Entertainment,T,0.1,0.03,0.0,0.0,0.13,67,27,6.8,4
3445,Mister Mosquito,2001,Shooter,Eidos Interactive,Zoom,T,0.05,0.04,0.17,0.01,0.28,65,23,4.9,11
3446,MLB,2005,Sports,Sony Computer Entertainment,989 Sports,E,0.23,0.0,0.0,0.02,0.24,80,26,7.9,18
3447,MLB 06: The Show,2006,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.78,0.03,0.0,0.13,0.94,83,30,8.9,31
3448,MLB 06: The Show,2006,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.32,0.0,0.0,0.03,0.35,83,30,8.5,32
3449,MLB 07: The Show,2007,Sports,Sony Computer Entertainment,SCEA,E,0.77,0.03,0.0,0.13,0.93,83,25,8.6,19
3450,MLB 07: The Show,2007,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.29,0.0,0.0,0.02,0.31,77,30,7.5,17
3451,MLB 07: The Show,2007,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.26,0.0,0.0,0.02,0.28,82,12,7.2,10
3452,MLB 08: The Show,2008,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.64,0.0,0.0,0.05,0.7,85,33,8.7,76
3453,MLB 08: The Show,2008,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.35,0.01,0.0,0.06,0.42,84,12,7.3,7
3454,MLB 08: The Show,2008,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.3,0.0,0.0,0.02,0.33,83,14,8.4,12
3455,MLB 09: The Show,2009,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.66,0.0,0.0,0.06,0.72,90,27,8.1,61
3456,MLB 09: The Show,2009,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.16,0.13,0.0,0.04,0.33,79,7,7.5,12
3457,MLB 09: The Show,2009,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.24,0.0,0.0,0.02,0.26,78,12,6.9,7
3458,MLB 10: The Show,2010,Sports,Sony Computer Entertainment,SCEA,E,0.66,0.0,0.0,0.06,0.72,91,33,8.3,107
3459,MLB 10: The Show,2010,Sports,Sony Computer Entertainment,SCEA,E,0.19,0.0,0.0,0.02,0.21,79,11,6.6,8
3460,MLB 11: The Show,2011,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.54,0.0,0.0,0.04,0.58,90,30,7.8,87
3461,MLB 11: The Show,2011,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.15,0.0,0.0,0.02,0.17,77,9,6.0,5
3462,MLB 12: The Show,2012,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.86,0.0,0.0,0.06,0.92,87,23,7.5,75
3463,MLB 12: The Show,2012,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.17,0.0,0.0,0.02,0.19,76,15,7.8,42
3464,MLB 13: The Show,2013,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.67,0.0,0.0,0.07,0.74,87,36,7.8,114
3465,MLB 13: The Show,2013,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.1,0.0,0.0,0.02,0.11,75,7,7.5,21
3466,MLB 14: The Show,2014,Sports,Sony Computer Entertainment America,SCEA San Diego Studios,E,0.58,0.0,0.0,0.14,0.72,83,17,7.7,205
3467,MLB 14: The Show,2014,Sports,Sony Computer Entertainment America,SCEA San Diego Studios,E,0.35,0.0,0.0,0.08,0.43,81,26,6.8,79
3468,MLB 14: The Show,2014,Sports,Sony Computer Entertainment America,SCEA San Diego Studios,E,0.08,0.0,0.0,0.03,0.11,68,6,7.0,25
3469,MLB 15: The Show,2015,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E,0.68,0.08,0.0,0.17,0.92,80,44,7.8,190
3470,MLB 2002,2001,Sports,Sony Computer Entertainment,989 Sports,E,0.24,0.16,0.0,0.03,0.43,76,5,8.1,8
3471,MLB 2004,2003,Sports,Sony Computer Entertainment,989 Sports,E,0.32,0.25,0.0,0.08,0.66,61,21,7.9,9
3472,MLB 2005,2004,Sports,Sony Computer Entertainment,989 Sports,E,0.44,0.35,0.0,0.12,0.9,78,36,7.6,9
3473,MLB 2006,2005,Sports,Sony Computer Entertainment,989 Sports,E,0.33,0.01,0.0,0.05,0.4,81,32,9.0,21
3474,MLB Front Office Manager,2009,Sports,Take-Two Interactive,Blue Castle Games,E,0.07,0.0,0.0,0.01,0.08,49,8,6.5,8
3475,MLB Front Office Manager,2009,Sports,Take-Two Interactive,Blue Castle Games,E,0.06,0.0,0.0,0.01,0.07,47,13,4.6,10
3476,MLB Power Pros,2007,Sports,Konami Digital Entertainment,Konami,E,0.23,0.0,0.04,0.02,0.29,83,12,8.4,45
3477,MLB Power Pros,2007,Sports,Konami Digital Entertainment,Konami,E,0.0,0.0,0.11,0.0,0.11,80,10,8.8,11
3478,MLB Power Pros 2008,2008,Sports,Konami Digital Entertainment,Konami,E,0.05,0.04,0.05,0.01,0.15,67,9,8.5,8
3479,MLB Power Pros 2008,2008,Sports,Konami Digital Entertainment,Konami,E,0.11,0.0,0.01,0.01,0.13,79,16,8.7,21
3480,MLB SlugFest 20-03,2002,Sports,Midway Games,Gratuitous Games,E,0.15,0.04,0.0,0.01,0.2,79,9,7.8,5
3481,MLB SlugFest 20-03,2002,Sports,Midway Games,Gratuitous Games,E,0.11,0.03,0.0,0.0,0.15,80,10,7.5,4
3482,MLB SlugFest 20-04,2003,Sports,Midway Games,Midway,E,0.26,0.2,0.0,0.07,0.53,78,23,8.3,8
3483,MLB SlugFest 2006,2006,Sports,Midway Games,Blue Shift,E10+,0.13,0.1,0.0,0.03,0.26,56,11,7.5,10
3484,MLB SlugFest Loaded,2004,Sports,Midway Games,Point of View,T,0.14,0.11,0.0,0.04,0.3,77,30,9.5,4
3485,Mobile Suit Gundam: Crossfire,2006,Simulation,Namco Bandai Games,Bec,T,0.06,0.0,0.14,0.01,0.2,33,31,5.1,47
3486,Mobile Suit Gundam: Encounters in Space,2003,Simulation,Namco Bandai Games,Bandai,T,0.05,0.04,0.61,0.01,0.72,66,10,8.5,37
3487,Mobile Suit Gundam: Extreme VS Force,2015,Action,Namco Bandai Games,Bandai Namco Games,E10+,0.0,0.0,0.17,0.0,0.17,57,25,7.3,15
3488,Mobile Suit Gundam: Federation vs. Zeon,2001,Simulation,Atari,Capcom,T,0.12,0.1,0.88,0.03,1.14,73,15,8.8,32
3489,Mobile Suit Gundam: Gundam vs. Zeta Gundam,2004,Shooter,Namco Bandai Games,Capcom,T,0.03,0.02,0.0,0.01,0.06,57,16,8.6,11
3490,Mobile Suit Gundam: Journey to Jaburo,2000,Simulation,Namco Bandai Games,Bandai,T,0.16,0.13,0.36,0.04,0.7,58,16,8.1,49
3491,Mobile Suit Gundam: Zeonic Front,2001,Simulation,Namco Bandai Games,Sunrise Interactive,T,0.09,0.07,0.25,0.02,0.43,71,12,8.8,23
3492,Mobile Suit Gundam Seed: Never Ending Tomorrow,2004,Shooter,Namco Bandai Games,Bec,T,0.03,0.02,0.0,0.01,0.06,45,16,7.8,10
3493,ModNation Racers,2010,Racing,Sony Computer Entertainment,United Front Games,E,0.5,0.4,0.06,0.16,1.12,82,85,8.4,201
3494,ModNation Racers,2010,Racing,Sony Computer Entertainment,SCEA San Diego Studios,E,0.11,0.26,0.02,0.14,0.53,73,22,7.7,22
3495,Modnation Racers: Road Trip,2012,Racing,Sony Computer Entertainment,SCEA,E,0.15,0.09,0.0,0.04,0.29,62,51,6.4,69
3496,Monopoly,2008,Misc,Electronic Arts,Electronic Arts,E,0.86,0.83,0.0,0.2,1.89,70,11,7.8,17
3497,Monopoly,2008,Misc,Electronic Arts,EA Bright Light,E,0.34,0.2,0.0,0.06,0.59,56,9,5.8,17
3498,Monopoly,2008,Misc,Electronic Arts,Electronic Arts,E,0.25,0.05,0.0,0.04,0.34,54,4,6.7,13
3499,Monopoly Streets,2010,Misc,Electronic Arts,Electronic Arts,E,0.23,0.42,0.0,0.08,0.72,65,9,5.2,5
3500,Monopoly Streets,2010,Misc,Electronic Arts,Electronic Arts,E,0.16,0.17,0.0,0.06,0.39,64,11,6.1,9
3501,Monopoly Streets,2010,Misc,Electronic Arts,Electronic Arts,E,0.16,0.09,0.0,0.02,0.28,66,18,6.6,16
3502,Monster 4x4: Masters of Metal,2003,Racing,Ubisoft,Ubisoft,E,0.14,0.11,0.0,0.04,0.28,48,9,8.3,13
3503,Monster 4X4: World Circuit,2006,Racing,Ubisoft,Ubisoft,E,0.8,0.0,0.01,0.07,0.88,51,11,7.8,17
3504,Monster House,2006,Adventure,THQ,Artificial Mind and Movement,E,0.06,0.02,0.0,0.0,0.09,69,10,9.0,4
3505,Monster Hunter,2004,Role-Playing,Capcom,Capcom,T,0.11,0.08,0.28,0.03,0.5,68,37,8.9,46
3506,Monster Hunter 4 Ultimate,2014,Role-Playing,Nintendo,Capcom,T,0.68,0.48,2.62,0.11,3.89,86,80,8.7,348
3507,Monster Hunter Freedom,2005,Role-Playing,Capcom,Capcom,T,0.24,0.03,1.03,0.04,1.34,71,34,8.6,78
3508,Monster Hunter Freedom 2,2007,Role-Playing,Capcom,Capcom,T,0.37,0.27,1.75,0.18,2.57,72,38,8.7,83
3509,Monster Hunter Freedom Unite,2008,Role-Playing,Capcom,Capcom,T,0.47,0.55,4.13,0.34,5.48,81,48,8.7,124
3510,Monster Hunter Tri,2009,Role-Playing,Nintendo,Capcom,T,0.65,0.4,1.05,0.11,2.22,84,70,8.6,219
3511,Monster Jam,2007,Racing,Activision,Torus Games,E,0.18,0.0,0.0,0.02,0.2,43,9,6.4,5
3512,Monster Jam: Maximum Destruction,2002,Racing,Ubisoft,Ubisoft,T,0.32,0.25,0.0,0.08,0.65,47,11,6.0,6
3513,Monster Kingdom: Jewel Summoner,2006,Role-Playing,Sony Computer Entertainment,Gaia (Sony),T,0.0,0.0,0.04,0.0,0.04,66,25,6.8,6
3514,Monster Lab,2008,Role-Playing,Eidos Interactive,Backbone Entertainment,E10+,0.27,0.02,0.0,0.02,0.31,73,11,8.4,14
3515,Monster Madness: Battle for Suburbia,2007,Shooter,SouthPeak Games,"Artificial Studios, Immersion Software & Graphics",T,0.1,0.0,0.0,0.01,0.11,55,29,5.2,18
3516,Monster Racers,2009,Racing,Tecmo Koei,Koei,E,0.05,0.0,0.02,0.0,0.07,70,5,9.0,5
3517,Monster Rancher,1997,Simulation,Tecmo Koei,Tecmo,,0.12,0.08,0.74,0.07,1.01,86,5,8.3,10
3518,Monster Rancher 3,2001,Simulation,Tecmo Koei,Tecmo,E,0.11,0.09,0.14,0.03,0.36,77,13,8.5,23
3519,Monster Rancher 4,2003,Simulation,Tecmo Koei,Tecmo,E,0.08,0.06,0.19,0.02,0.34,77,21,9.1,18
3520,Monster Rancher Advance 2,2002,Simulation,Tecmo Koei,"Tecmo, Graphic Research",E,0.01,0.0,0.0,0.0,0.01,79,5,9.4,9
3521,Monster Rancher EVO,2005,Role-Playing,Tecmo Koei,Tecmo,E10+,0.02,0.02,0.05,0.01,0.1,58,16,6.8,8
3522,"Monsters, Inc.",2002,Adventure,Sony Computer Entertainment,Artificial Mind and Movement,E,0.15,0.12,0.0,0.04,0.32,52,15,7.2,10
3523,"Monsters, Inc. Scream Arena",2002,Platform,THQ,Radical Entertainment,E,0.29,0.07,0.0,0.01,0.37,39,7,4.7,14
3524,"Monsters, Inc. Scream Team",2001,Platform,Sony Computer Entertainment,Artificial Mind and Movement,E,0.31,0.21,0.0,0.04,0.56,65,10,6.9,8
3525,Monsters vs. Aliens,2009,Action,Activision,Beenox,E10+,0.21,0.05,0.0,0.04,0.3,66,18,4.5,4
3526,Monsters vs. Aliens,2009,Action,Activision,Beenox,E10+,0.12,0.03,0.0,0.01,0.17,63,31,6.6,7
3527,Monsters vs. Aliens,2009,Action,Activision,Beenox,E10+,0.01,0.01,0.0,0.0,0.03,63,8,6.2,5
3528,Monster Tale,2011,Platform,Majesco Entertainment,DreamRift,E,0.06,0.0,0.0,0.0,0.06,79,15,8.0,15
3529,Moon,2009,Adventure,Mastiff,Renegade Kid,T,0.04,0.0,0.0,0.0,0.05,71,45,7.4,21
3530,MorphX,2010,Shooter,505 Games,"Buka Entertainment, Targem Games",M,0.05,0.0,0.0,0.0,0.05,33,4,6.6,15
3531,Mortal Kombat,2011,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,M,1.98,0.53,0.0,0.34,2.84,84,60,8.4,494
3532,Mortal Kombat,2011,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,M,1.63,0.31,0.0,0.16,2.1,86,66,8.3,382
3533,Mortal Kombat,2012,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,M,0.42,0.13,0.0,0.1,0.65,85,51,7.8,192
3534,Mortal Kombat: Armageddon,2006,Fighting,Midway Games,Midway,M,0.88,0.04,0.0,0.14,1.06,75,43,8.5,84
3535,Mortal Kombat: Armageddon,2007,Fighting,Midway Games,JGI Entertainment,M,0.19,0.02,0.0,0.02,0.23,71,29,8.4,33
3536,Mortal Kombat: Deadly Alliance,2002,Fighting,Midway Games,Midway,M,1.81,0.52,0.0,0.15,2.49,79,31,8.8,96
3537,Mortal Kombat: Deadly Alliance,2002,Fighting,Midway Games,Midway,M,0.77,0.15,0.0,0.04,0.96,81,27,8.4,24
3538,Mortal Kombat: Deadly Alliance,2002,Fighting,Midway Games,Midway,M,0.31,0.08,0.0,0.01,0.41,81,20,8.7,43
3539,Mortal Kombat: Deadly Alliance,2002,Fighting,Midway Games,Criterion Games,M,0.01,0.0,0.0,0.0,0.01,81,12,8.8,9
3540,Mortal Kombat: Deception,2004,Fighting,Midway Games,Midway,M,0.92,0.72,0.0,0.24,1.88,81,43,8.5,90
3541,Mortal Kombat: Deception,2004,Fighting,Midway Games,Midway,M,0.61,0.12,0.0,0.03,0.76,81,53,8.8,24
3542,Mortal Kombat: Deception,2005,Fighting,Midway Games,Midway,M,0.09,0.02,0.0,0.0,0.11,77,14,8.9,15
3543,Mortal Kombat: Shaolin Monks,2005,Action,Midway Games,Midway Studios - Los Angeles,M,0.58,0.02,0.0,0.09,0.69,77,41,8.6,74
3544,Mortal Kombat: Shaolin Monks,2005,Action,Midway Games,Midway Studios - Los Angeles,M,0.23,0.07,0.0,0.01,0.31,78,37,6.6,19
3545,Mortal Kombat: Special Forces,2000,Fighting,Midway Games,Midway,M,0.12,0.08,0.0,0.01,0.21,28,7,2.4,17
3546,Mortal Kombat: Tournament Edition,2003,Fighting,Midway Games,Criterion Games,M,0.01,0.0,0.0,0.0,0.01,75,14,8.1,8
3547,Mortal Kombat: Unchained,2006,Fighting,Midway Games,JGI Entertainment,M,0.67,0.01,0.0,0.06,0.74,70,19,8.8,31
3548,Mortal Kombat vs. DC Universe,2008,Fighting,Midway Games,Midway,T,1.48,0.28,0.0,0.23,2.0,76,44,7.1,107
3549,Mortal Kombat vs. DC Universe,2008,Fighting,Midway Games,Midway,T,1.53,0.23,0.0,0.16,1.93,72,61,7.5,87
3550,Mortal Kombat X,2015,Fighting,Warner Bros. Interactive Entertainment,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,1.5,0.8,0.0,0.48,2.78,83,81,7.7,836
3551,Mortal Kombat X,2015,Fighting,Warner Bros. Interactive Entertainment,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M,1.03,0.21,0.0,0.14,1.38,86,21,7.3,279
3552,Mortal Kombat X,2015,Fighting,Warner Bros. Interactive Entertainment,High Voltage Software,M,0.01,0.04,0.0,0.0,0.05,76,10,5.1,475
3553,MotionSports,2010,Sports,Ubisoft,Ubisoft Milan,T,0.38,0.25,0.0,0.06,0.69,40,30,4.4,9
3554,MotionSports: Adrenaline,2011,Sports,Ubisoft,Ubisoft Vancouver,E,0.14,0.1,0.0,0.03,0.27,41,8,7.4,7
3555,Motocross Mania,2001,Racing,Take-Two Interactive,Deibus Studios,E,0.44,0.3,0.0,0.05,0.79,34,6,5.3,6
3556,Motocross Mania 3,2005,Racing,Take-Two Interactive,Deibus Studios,T,0.01,0.0,0.0,0.0,0.02,38,9,3.6,7
3557,MotoGP,2000,Racing,Namco Bandai Games,Namco,E,0.06,0.05,0.14,0.02,0.27,77,16,6.0,5
3558,MotoGP,2002,Racing,THQ,Climax Group,E,0.07,0.02,0.0,0.0,0.09,84,18,8.4,16
3559,MotoGP,2006,Racing,Sony Computer Entertainment,Namco Bandai Games,E,0.03,0.0,0.0,0.0,0.03,69,18,7.1,7
3560,MotoGP,2009,Racing,Capcom,Milestone S.r.l,E,0.05,0.11,0.0,0.02,0.18,44,10,5.4,11
3561,MotoGP '06,2006,Racing,THQ,"Climax Group, Climax Studios",E,0.11,0.01,0.0,0.01,0.14,80,50,7.7,13
3562,MotoGP '07,2007,Racing,THQ,"Climax Group, Climax Studios",E,0.23,0.0,0.0,0.02,0.25,78,20,7.3,11
3563,MotoGP '07,2007,Racing,Capcom,Milestone,E,0.05,0.04,0.0,0.01,0.1,62,26,9.1,7
3564,MotoGP 08,2008,Racing,Capcom,Milestone S.r.l,E,0.07,0.24,0.0,0.08,0.39,65,21,6.0,9
3565,MotoGP 08,2008,Racing,Capcom,Milestone S.r.l,E,0.11,0.2,0.0,0.04,0.35,68,20,5.6,12
3566,MotoGP 09/10,2010,Racing,Capcom,Monumental Games,E,0.05,0.13,0.0,0.04,0.22,70,42,5.4,28
3567,MotoGP 09/10,2010,Racing,Capcom,Monumental Games,E,0.07,0.09,0.0,0.02,0.17,69,41,5.7,41
3568,MotoGP 10/11,2011,Racing,Capcom,Monumental Games,E,0.04,0.1,0.0,0.03,0.17,68,32,6.1,23
3569,MotoGP 14 ,2014,Racing,Milestone S.r.l.,Milestone S.r.l,E,0.04,0.11,0.0,0.03,0.18,73,28,6.4,26
3570,MotoGP 2,2003,Racing,THQ,Climax Group,E,0.07,0.02,0.0,0.0,0.1,87,23,8.5,14
3571,MotorStorm,2006,Racing,Sony Computer Entertainment,Evolution Studios,T,1.53,1.6,0.06,0.67,3.87,84,9,7.4,220
3572,MotorStorm: Apocalypse,2011,Racing,Sony Computer Entertainment,Evolution Studios,T,0.21,0.19,0.0,0.08,0.48,77,74,7.7,155
3573,MotorStorm: Arctic Edge,2009,Racing,Sony Computer Entertainment,Bigbig Studios,T,0.16,0.57,0.0,0.29,1.02,79,58,8.8,39
3574,MotorStorm: Arctic Edge,2009,Racing,Sony Computer Entertainment,Virtuos,T,0.07,0.03,0.0,0.25,0.34,72,10,8.3,6
3575,MotorStorm: Pacific Rift,2008,Racing,Sony Computer Entertainment,Evolution Studios,T,0.43,0.65,0.02,0.25,1.35,82,63,8.0,318
3576,MotorStorm RC,2012,Racing,Sony Computer Entertainment,Evolution Studios,E,0.0,0.04,0.0,0.01,0.06,78,39,6.8,123
3577,Mr. Driller: Drill Spirits,2004,Puzzle,Nintendo,Namco,E,0.08,0.0,0.05,0.01,0.14,70,35,8.9,9
3578,Ms Saga: A New Dawn,2005,Role-Playing,Namco Bandai Games,Bandai,E10+,0.02,0.02,0.0,0.01,0.05,65,27,8.6,15
3579,MTV Music Generator 2,2001,Misc,Codemasters,Jester Interactive,T,0.08,0.06,0.0,0.02,0.15,77,16,8.5,11
3580,MTV Music Generator 3: This Is the Remix,2004,Misc,Codemasters,Mix Max,T,0.07,0.05,0.0,0.02,0.14,79,28,8.6,8
3581,MTV Music Generator 3: This Is the Remix,2004,Misc,Codemasters,Mix Max,T,0.06,0.02,0.0,0.0,0.08,79,26,5.4,10
3582,MTX Mototrax,2004,Racing,Activision,Left Field Productions,E,0.13,0.1,0.0,0.03,0.26,77,30,8.1,9
3583,Mugen Souls,2012,Role-Playing,Nippon Ichi Software,"Compile Heart, GCREST",T,0.04,0.02,0.08,0.01,0.15,55,24,7.3,35
3584,Mugen Souls Z,2013,Role-Playing,Nippon Ichi Software,Compile Heart,T,0.02,0.01,0.04,0.01,0.07,57,26,6.4,56
3585,Muppets Party Cruise,2003,Misc,TDK Mediactive,Mass Media,E,0.03,0.02,0.0,0.01,0.06,61,11,8.0,6
3586,Murakumo: Renegade Mech Pursuit,2002,Shooter,From Software,From Software,T,0.04,0.01,0.06,0.0,0.11,48,18,7.5,4
3587,Muramasa: The Demon Blade,2009,Role-Playing,Rising Star Games,Vanillaware,T,0.32,0.12,0.11,0.04,0.6,81,58,8.7,101
3588,Murdered: Soul Suspect,2014,Action,Square Enix,Airtight Games,M,0.09,0.16,0.02,0.05,0.32,59,60,6.9,310
3589,Murdered: Soul Suspect,2014,Action,Square Enix,Airtight Games,M,0.08,0.07,0.0,0.01,0.16,51,17,7.0,130
3590,Murdered: Soul Suspect,2014,Action,Square Enix,Airtight Games,M,0.0,0.05,0.0,0.0,0.05,59,22,7.4,379
3591,Musashi: Samurai Legend,2005,Role-Playing,Atari,Square Enix,T,0.07,0.06,0.0,0.02,0.15,64,47,8.9,9
3592,Mushroom Men: Rise of the Fungi,2008,Action,SouthPeak Games,Red Fly Studio,E,0.1,0.0,0.0,0.01,0.11,45,16,7.3,4
3593,Mushroom Men: The Spore Wars,2008,Action,SouthPeak Games,Red Fly Studio,E10+,0.16,0.01,0.0,0.01,0.18,72,37,8.7,33
3594,MVP 06 NCAA Baseball,2006,Sports,Electronic Arts,EA Canada,E,0.62,0.02,0.0,0.1,0.75,76,27,9.0,18
3595,MVP 06 NCAA Baseball,2006,Sports,Electronic Arts,EA Canada,E,0.25,0.07,0.0,0.01,0.34,75,29,8.6,17
3596,MVP Baseball,2005,Sports,Electronic Arts,EA Canada,E,0.2,0.0,0.0,0.02,0.21,67,21,7.7,16
3597,MVP Baseball 2003,2003,Sports,Electronic Arts,EA Sports,E,0.51,0.4,0.0,0.13,1.04,81,22,8.9,17
3598,MVP Baseball 2003,2003,Sports,Electronic Arts,EA Sports,E,0.15,0.04,0.0,0.01,0.2,82,18,9.0,9
3599,MVP Baseball 2004,2004,Sports,Electronic Arts,EA Sports,E,1.1,0.06,0.0,0.18,1.34,90,28,8.6,51
3600,MVP Baseball 2004,2004,Sports,Electronic Arts,EA Sports,E,0.44,0.13,0.0,0.02,0.59,90,31,8.5,19
3601,MVP Baseball 2004,2004,Sports,Electronic Arts,EA Sports,E,0.2,0.05,0.0,0.01,0.26,89,25,8.5,11
3602,MVP Baseball 2005,2005,Sports,Electronic Arts,EA Sports,E,1.26,0.07,0.0,0.21,1.54,87,25,8.6,47
3603,MVP Baseball 2005,2005,Sports,Electronic Arts,EA Sports,E,0.25,0.07,0.0,0.01,0.33,88,20,8.7,16
3604,MX 2002 Featuring Ricky Carmichael,2001,Racing,THQ,Pacific Coast Power & Light,E,0.27,0.21,0.0,0.07,0.56,76,17,8.3,9
3605,MXRider,2001,Racing,Atari,Paradigm Entertainment,E,0.16,0.13,0.0,0.04,0.34,69,16,6.8,6
3606,MX Unleashed,2004,Racing,THQ,Rainbow Studios,E,0.94,0.73,0.0,0.25,1.92,80,18,9.2,46
3607,MX Unleashed,2004,Racing,THQ,Rainbow Studios,E,0.34,0.08,0.0,0.02,0.44,81,18,9.3,12
3608,MX vs. ATV: Alive,2011,Racing,THQ,THQ Digital Studio Phoenix,E,0.37,0.13,0.0,0.04,0.55,63,43,7.2,24
3609,MX vs. ATV: Alive,2011,Racing,THQ,THQ Digital Studio Phoenix,E,0.24,0.15,0.0,0.07,0.46,61,41,6.7,11
3610,MX vs. ATV Reflex,2009,Racing,THQ,Rainbow Studios,E,0.52,0.25,0.0,0.12,0.9,74,44,7.4,10
3611,MX vs. ATV Reflex,2009,Racing,THQ,Rainbow Studios,E,0.52,0.14,0.0,0.06,0.72,75,47,6.6,30
3612,MX vs. ATV Supercross,2014,Racing,Nordic Games,Nordic Games Publishing,E,0.03,0.02,0.0,0.01,0.06,48,10,4.8,14
3613,MX vs. ATV Supercross,2014,Racing,Nordic Games,Nordic Games Publishing,E,0.02,0.01,0.0,0.0,0.03,58,4,3.5,4
3614,MX vs. ATV Supercross Encore,2015,Sports,Nordic Games,Rainbow Studios,E,0.0,0.05,0.0,0.01,0.06,42,8,4.1,9
3615,MX vs. ATV Unleashed,2005,Racing,THQ,Rainbow Studios,E,0.86,0.03,0.0,0.14,1.03,79,30,8.4,17
3616,MX vs. ATV Unleashed,2005,Racing,THQ,Rainbow Studios,E,0.32,0.07,0.0,0.01,0.4,80,21,8.3,13
3617,MX vs. ATV Unleashed: On the Edge,2006,Racing,THQ,Rainbow Studios,E,0.64,0.0,0.0,0.05,0.69,68,22,8.1,7
