uniqueId,name,criticScore,criticCount,userScore,userCount
1982,Final Fantasy XI: Chains of Promathia,77,13,8.0,10
1983,Final Fantasy XI: Treasures of Aht Urhgan,87,4,7.1,13
1984,Final Fantasy XI: Wings of the Goddess,63,4,5.8,5
1985,Final Fantasy XII,92,64,7.6,972
1986,Final Fantasy XII: Revenant Wings,81,44,6.1,60
1987,Final Fantasy XIII,83,83,7.3,2483
1988,Final Fantasy XIII,82,54,6.3,539
1989,Final Fantasy XIII-2,79,53,6.6,707
1990,Final Fantasy XIII-2,79,50,6.3,268
1991,Final Fantasy XIV: Heavensward,86,20,7.6,225
1992,Final Fantasy XIV: Heavensward,86,14,7.7,255
1993,Final Fight: Streetwise,43,36,6.2,11
1994,Final Fight: Streetwise,42,29,4.0,4
1995,Final Fight One,82,16,7.8,8
1996,Finding Nemo,62,11,5.5,8
1997,Fire Emblem,88,31,9.2,144
1998,Fire Emblem: Awakening,92,72,9.1,1130
1999,Fire Emblem: Path of Radiance,85,42,8.9,141
2000,Fire Emblem: Radiant Dawn,78,36,8.7,180
2001,Fire Emblem: Shadow Dragon,81,42,7.0,106
2002,Fire Emblem: The Sacred Stones,85,38,9.1,132
2003,Fire Pro Wrestling Returns,78,12,8.5,17
2004,Fisherman's Challenge,67,7,7.5,4
2005,Fishing Master,58,9,8.1,9
2006,Fishing Resort,69,9,7.0,8
2007,Fish Tycoon,46,9,7.0,6
2008,Fist of the North Star: Ken's Rage,60,30,6.9,29
2009,Fist of the North Star: Ken's Rage,59,38,7.3,23
2010,Fist of the North Star: Ken's Rage 2,49,19,7.0,19
2011,Fist of the North Star: Ken's Rage 2,55,18,7.1,20
2012,Fist of the North Star: Ken's Rage 2,40,4,5.8,18
2013,Flash Focus: Vision Training in Minutes a Day,59,22,4.0,4
2014,FlatOut,70,30,8.5,16
2015,FlatOut,71,39,8.2,21
2016,FlatOut: Head On,74,28,8.2,21
2017,FlatOut: Ultimate Carnage,80,44,8.8,66
2018,FlatOut: Ultimate Carnage,79,16,7.7,127
2019,FlatOut 2,73,44,7.5,27
2020,FlatOut 2,73,38,7.3,8
2021,FlingSmash,48,26,6.8,13
2022,Flipnic: Ultimate Pinball,64,28,8.1,12
2023,"Flower, Sun, and Rain",54,37,7.1,15
2024,Folklore,75,55,8.2,145
2025,Food Network: Cook or Be Cooked,53,8,6.8,5
2026,Football Manager 2010,87,33,9.0,262
2027,Football Manager 2011,85,23,8.4,77
2028,Football Manager 2012,84,45,8.0,172
2029,Football Manager 2013,86,37,6.7,228
2030,Football Manager 2014,85,41,5.5,275
2031,Football Manager 2015,80,36,6.0,151
2032,Football Manager 2016,81,34,6.9,97
2033,Football Manager 2017,81,41,4.3,57
2034,Football Manager Handheld 2010,69,10,6.9,7
2035,Football Manager Handheld 2011,77,5,7.7,6
2036,Football Manager Live,82,23,3.1,45
2037,Ford Mustang: The Legend Lives,58,5,7.3,8
2038,Ford Racing,53,4,5.8,4
2039,Ford Racing 2,51,5,8.0,8
2040,Ford Racing 3,50,7,6.6,8
2041,Ford Racing Off Road,37,5,6.3,4
2042,Forever Kingdom,64,13,7.8,6
2043,Forgotten Realms: Demon Stone,71,40,6.8,18
2044,Forgotten Realms: Demon Stone,72,17,6.5,6
2045,Formula One 2001,73,18,6.0,5
2046,Fortune Street,68,42,7.5,24
2047,Forza Horizon,85,83,8.4,431
2048,Forza Horizon 2,86,85,8.2,977
2049,Forza Horizon 3,91,90,7.4,594
2050,Forza Motorsport,92,73,7.6,213
2051,Forza Motorsport 2,90,66,8.3,381
2052,Forza Motorsport 3,92,90,8.0,516
2053,Forza Motorsport 4,91,83,8.2,617
2054,Forza Motorsport 5,79,76,5.9,1095
2055,Forza Motorsport 6,87,85,7.9,863
2056,Fossil Fighters,70,17,7.9,15
2057,Fossil Fighters: Champions,68,8,7.1,11
2058,Fossil Fighters: Frontier,57,25,4.8,19
2059,Fracture,63,60,6.2,45
2060,Fracture,62,40,5.8,18
2061,Fragile Dreams: Farewell Ruins of the Moon,67,41,8.3,63
2062,Freedom Fighters,81,26,8.4,57
2063,Freedom Fighters,82,23,8.2,23
2064,Freedom Fighters,83,15,7.8,12
2065,Freedom Wars,73,39,8.3,265
2066,Freedom Wings,46,7,7.7,6
2067,Freekstyle,81,25,7.3,14
2068,Freelancer,85,39,9.0,185
2069,Freestyle Metal X,67,25,8.3,17
2070,Frequency,83,26,9.0,29
2071,Frogger: Ancient Shadow,54,17,4.0,5
2072,Frogger: Helmet Chaos,66,18,6.4,5
2073,Frogger: The Great Quest,32,6,4.6,29
2074,Frogger's Adventures: The Rescue,59,12,8.5,6
2075,Frogger 2: Swampy's Revenge,77,4,7.9,8
2076,Frogger 3D,54,11,5.5,8
2077,Frogger Beyond,60,6,7.2,5
2078,From Russia With Love,69,29,7.6,36
2079,From Russia With Love,70,20,8.5,13
2080,From Russia With Love,71,34,8.8,12
2081,From Russia With Love,61,33,6.9,12
2082,From The Abyss,59,9,8.0,5
2083,Frontlines: Fuel of War,75,55,7.8,77
2084,Frontlines: Fuel of War,73,19,6.9,171
2085,Front Mission,72,19,8.9,9
2086,Front Mission 4,75,39,8.6,22
2087,Front Mission Evolved,58,42,6.0,30
2088,Front Mission Evolved,58,52,6.1,24
2089,Front Mission Evolved,63,13,5.1,48
2090,Fuel,66,45,7.0,45
2091,Fuel,67,44,7.4,36
2092,Fuel,67,16,6.7,86
2093,Fugitive Hunter: War on Terror,35,15,5.0,23
2094,Full Auto,70,63,7.8,36
2095,Full Auto 2: Battlelines,67,43,7.6,25
2096,Fullmetal Alchemist: Dual Sympathy,58,15,7.3,12
2097,Fullmetal Alchemist: Trading Card Game,61,7,7.5,4
2098,Fullmetal Alchemist 2: Curse of the Crimson Elixir,67,21,8.4,20
2099,Fullmetal Alchemist and the Broken Angel,56,35,8.1,38
2100,Full Spectrum Warrior,84,67,8.7,27
2101,Full Spectrum Warrior,74,24,8.0,13
2102,Full Spectrum Warrior: Ten Hammers,71,26,8.0,5
2103,FunkMaster Flex's Digital Hitz Factory,71,6,8.9,10
2104,Fur Fighters: Viggo's Revenge,64,15,7.3,37
2105,Furu Furu Park,43,16,4.8,5
2106,Futurama,59,22,6.6,14
2107,Futurama,58,21,6.9,14
2108,Future Tactics: The Uprising,61,25,6.0,6
2109,Fuzion Frenzy,70,28,6.9,16
2110,Fuzion Frenzy 2,49,47,5.2,31
2111,F-Zero: GP Legend,77,31,8.5,18
2112,F-Zero: Maximum Velocity,86,19,8.5,22
2113,F-Zero GX,89,50,8.5,161
2114,G.I. Joe: The Rise of Cobra,42,59,4.7,22
2115,G.I. Joe: The Rise of Cobra,43,32,4.8,13
2116,G.I. Joe: The Rise of Cobra,50,4,2.3,6
2117,G.I. Joe: The Rise of Cobra,47,16,7.5,4
2118,G1 Jockey 3,71,12,9.0,10
2119,Gabrielle's Ghostly Groove 3D,62,9,7.4,9
2120,Gadget Racers,67,10,7.4,7
2121,Galactic Wrestling: Featuring Ultimate Muscle,61,12,8.0,5
2122,Galerians: Ash,50,22,7.9,11
2123,Galleon: Islands of Mystery,67,40,7.0,10
2124,Gallop Racer 2001,71,11,9.1,56
2125,Gallop Racer 2003: A New Breed,68,16,8.5,15
2126,Gallop Racer 2004,70,15,8.7,12
2127,Gallop Racer 2006,69,15,8.3,8
2128,Game of Thrones,52,35,5.2,126
2129,Game of Thrones,53,14,5.5,81
2130,Game of Thrones,58,23,6.5,345
2131,Game Party,25,8,4.3,26
2132,Game Party: Champions,24,8,3.5,21
2133,Game Party 2,29,7,4.6,7
2134,Game Party in Motion,33,6,3.7,9
2135,Gangs of London,52,47,6.7,18
2136,Gardening Mama,60,17,9.3,4
2137,Gauntlet: Dark Legacy,73,15,8.3,30
2138,Gauntlet: Dark Legacy,60,20,9.1,16
2139,Gauntlet: Dark Legacy,54,9,8.9,10
2140,Gauntlet: Seven Sorrows,59,38,5.7,20
2141,Gauntlet: Seven Sorrows,61,36,7.8,4
2142,Gears of War,94,88,8.3,2295
2143,Gears of War,87,36,7.8,567
2144,Gears of War: Judgment,79,81,5.4,779
2145,Gears of War: Ultimate Edition,82,74,7.5,563
2146,Gears of War 2,93,90,7.7,2739
2147,Gears of War 3,91,96,7.8,1504
2148,Gears of War 4,84,96,6.2,815
2149,Geist,66,43,8.5,23
2150,Gekido Advance: Kintaro's Revenge,70,7,7.0,4
2151,Generation of Chaos,60,29,7.7,18
2152,Genji: Dawn of the Samurai,74,49,8.3,19
2153,Genji: Days of the Blade,55,46,5.8,30
2154,Genma Onimusha,83,27,8.6,10
2155,Geometry Wars: Galaxies,79,36,7.9,26
2156,Geometry Wars: Galaxies,80,55,8.2,26
2157,George of the Jungle and the Search for the Secret,35,10,4.0,6
2158,Get Fit with Mel B,73,4,5.8,4
2159,Get On Da Mic,49,29,6.3,7
2160,G-Force,69,6,8.0,6
2161,G-Force,68,22,7.6,7
2162,G-Force,68,33,7.0,9
2163,Ghostbusters: The Video Game,76,29,8.5,28
2164,Ghostbusters: The Video Game,78,74,7.9,96
2165,Ghostbusters: The Video Game,79,53,8.5,125
2166,Ghostbusters: The Video Game,64,9,8.7,6
2167,Ghostbusters: The Video Game,55,17,6.0,7
2168,Ghostbusters: The Video Game,54,13,4.7,13
2169,Ghosthunter,69,44,8.7,22
2170,Ghost in the Shell: Stand Alone Complex,61,23,7.4,14
2171,Ghost Rider,49,17,5.7,13
2172,Ghost Squad,69,42,7.5,31
2173,Ghost Trick: Phantom Detective,83,60,9.0,127
2174,Giants: Citizen Kabuto,79,15,6.9,8
2175,Gitaroo Man,82,21,8.7,25
2176,Gladiator: Sword of Vengeance,65,19,5.8,8
2177,Gladiator: Sword of Vengeance,65,25,7.1,7
2178,Gladiator Begins,59,9,8.0,14
2179,Gladius,78,27,8.0,22
2180,Gladius,79,31,8.5,22
2181,Gladius,82,19,8.8,12
2182,Glory Days 2,73,28,7.3,6
2183,Glory of Heracles,69,23,7.3,18
2184,Goat Simulator,53,15,6.3,63
2185,Goblin Commander: Unleash the Horde,68,21,8.7,14
2186,Goblin Commander: Unleash the Horde,71,19,7.8,6
2187,Godai: Elemental Force,27,10,3.8,19
2188,God Eater 2: Rage Burst,69,35,8.0,79
2189,God Eater Resurrection,70,18,7.8,44
2190,God Hand,73,48,7.7,165
2191,God of War,94,75,8.9,997
2192,God of War: Ascension,80,89,7.5,914
2193,God of War: Chains of Olympus,91,79,8.6,565
2194,God of War: Ghost of Sparta,86,73,8.4,255
2195,God of War: Origins Collection,84,58,8.4,208
2196,God of War Collection,91,50,8.7,529
2197,God of War Collection,73,28,7.4,133
2198,God of War II,93,70,8.9,709
2199,God of War III,92,101,8.7,2633
2200,Gods Eater Burst,71,30,7.9,35
2201,Godzilla: Destroy All Monsters Melee,73,30,7.8,23
2202,Godzilla: Save the Earth,62,19,8.7,21
2203,Godzilla: Save the Earth,63,22,8.2,6
2204,Godzilla Unleashed,44,31,7.2,37
2205,Godzilla Unleashed: Double Smash,28,18,4.9,8
2206,Golden Axe: Beast Rider,45,33,5.8,33
2207,Golden Axe: Beast Rider,44,30,5.6,23
2208,GoldenEye: Rogue Agent,60,38,7.0,32
2209,GoldenEye: Rogue Agent,61,55,7.2,20
2210,GoldenEye: Rogue Agent,60,35,6.7,14
2211,GoldenEye: Rogue Agent,58,25,7.5,18
2212,Goldeneye 007: Reloaded,72,38,6.3,52
2213,Goldeneye 007: Reloaded,72,56,6.0,96
2214,Golden Sun,91,29,9.3,198
2215,Golden Sun: Dark Dawn,79,63,8.1,86
2216,Golden Sun: The Lost Age,86,29,9.5,150
2217,Goodbye Deponia,80,34,7.9,171
2218,Goosebumps HorrorLand,37,4,3.5,8
2219,Gotcha Force,56,24,8.2,17
2220,Gothic 3,63,39,7.3,519
2221,Go Vacation,64,28,7.8,13
2222,Grabbed by the Ghoulies,66,42,7.3,28
2223,Gradius Collection,76,44,8.5,4
2224,Gradius V,82,46,8.5,13
2225,Graffiti Kingdom,71,27,7.1,12
2226,Grand Ages: Medieval,64,10,7.1,12
2227,Grand Ages: Medieval,63,11,5.4,52
2228,Grandia,89,14,6.6,77
2229,Grandia II,90,17,8.8,57
2230,Grandia II,71,19,8.6,31
2231,Grandia III,77,38,8.3,53
2232,Grandia Xtreme,68,16,6.5,15
2233,Grand Kingdom,78,33,8.1,63
2234,Grand Kingdom,76,11,8.8,33
2235,Grand Prix Challenge,76,9,9.2,9
2236,Grand Slam Tennis 2,73,36,5.2,17
2237,Grand Slam Tennis 2,71,45,5.1,14
2238,Grand Theft Auto,68,33,7.1,23
2239,Grand Theft Auto: Chinatown Wars,93,85,8.3,280
2240,Grand Theft Auto: Chinatown Wars,90,77,7.3,146
2241,Grand Theft Auto: Liberty City Stories,88,65,7.6,451
2242,Grand Theft Auto: Liberty City Stories,78,49,7.8,112
2243,Grand Theft Auto: San Andreas,95,80,9.0,1588
2244,Grand Theft Auto: San Andreas,93,58,8.6,118
2245,Grand Theft Auto: San Andreas,93,47,8.9,1841
2246,Grand Theft Auto: Vice City,95,62,8.7,730
2247,Grand Theft Auto: Vice City,94,30,8.8,1520
2248,Grand Theft Auto: Vice City Stories,86,50,8.0,150
2249,Grand Theft Auto: Vice City Stories,75,37,7.9,67
2250,Grand Theft Auto 2,70,15,8.0,67
2251,Grand Theft Auto III,97,56,8.5,664
2252,Grand Theft Auto III,93,20,8.4,805
2253,Grand Theft Auto IV,98,86,7.9,2951
2254,Grand Theft Auto IV,98,64,7.5,2833
2255,Grand Theft Auto IV,90,40,6.6,2299
2256,Grand Theft Auto V,97,50,8.2,3994
2257,Grand Theft Auto V,97,58,8.1,3711
2258,Grand Theft Auto V,97,66,8.3,2899
2259,Grand Theft Auto V,97,14,7.9,764
2260,Grand Theft Auto V,96,57,7.9,3756
2261,Gran Turismo,96,16,8.7,138
2262,Gran Turismo 2,93,23,9.0,135
2263,Gran Turismo 3: A-Spec,95,54,8.4,314
2264,Gran Turismo 4,89,74,8.5,272
2265,Gran Turismo 5,84,82,7.5,1112
2266,Gran Turismo 5 Prologue,80,67,7.1,120
2267,Gran Turismo 6,81,81,7.7,758
2268,Gravity Falls: Legend of the Gnome Gemulets,46,4,5.8,10
2269,Gravity Games Bike: Street Vert Dirt,24,12,4.1,27
2270,Gravity Rush,83,73,8.5,625
2271,Gravity Rush Remastered,80,62,8.2,153
2272,Gray Matter,72,27,7.7,80
2273,Green Day: Rock Band,76,41,6.3,24
2274,Green Day: Rock Band,75,54,6.6,32
2275,Green Day: Rock Band,76,12,8.8,11
2276,Green Lantern: Rise of the Manhunters,61,12,6.7,17
2277,Green Lantern: Rise of the Manhunters,42,6,3.9,7
2278,Green Lantern: Rise of the Manhunters,59,17,7.2,23
2279,Greg Hastings' Tournament Paintball,74,11,9.2,42
2280,Greg Hastings' Tournament Paintball Max'd,39,4,7.4,10
2281,Greg Hastings' Tournament Paintball Max'd,70,8,9.2,32
2282,Gretzky NHL,61,23,7.4,10
2283,Gretzky NHL 06,65,22,6.8,4
2284,Gretzky NHL 2005,66,24,9.1,14
2285,Grey's Anatomy: The Video Game,36,4,3.9,20
2286,GRID,87,39,8.1,109
2287,GRID,87,62,7.9,131
2288,GRID 2,82,20,6.6,173
2289,GRID 2,78,51,5.8,156
2290,GRID 2,80,17,5.7,571
2291,GRID Autosport,75,35,6.8,62
2292,GRID Autosport,75,15,6.0,56
2293,GRID Autosport,78,35,6.2,257
2294,GrimGrimoire,79,39,7.9,17
2295,GripShift,70,37,8.7,22
2296,Grooverider: Slot Car Thunder,45,9,7.3,8
2297,Groovin' Blocks,75,13,8.5,6
2298,Group S Challenge,57,17,6.0,5
2299,Growlanser: Heritage of War,60,7,7.9,9
2300,Growlanser Generations,81,19,7.7,19
2301,GT Advance 2: Rally Racing,77,12,6.0,4
2302,GT Legends,84,21,8.6,44
2303,GT Pro Series,41,15,4.0,21
2304,GTR Evolution,83,19,8.2,63
2305,Guild Wars,89,53,8.4,455
2306,Guild Wars: Factions,84,39,8.5,128
2307,Guild Wars: Nightfall,84,30,8.7,104
2308,Guild Wars 2,90,69,7.9,2954
2309,Guilty Gear Dust Strikers,60,25,5.8,9
2310,Guilty Gear Isuka,73,39,7.5,13
2311,Guilty Gear Judgment,77,17,6.6,8
2312,Guilty Gear X,79,15,7.8,16
2313,Guilty Gear X: Advance Edition,67,14,5.9,10
2314,Guilty Gear X2,87,31,8.7,34
2315,Guilty Gear X2 #Reload,86,34,7.6,12
2316,Guilty Gear XX Accent Core,77,9,8.3,16
2317,Guilty Gear XX Accent Core,75,15,8.4,19
2318,Guilty Gear XX Accent Core Plus,76,10,7.3,9
2319,Guinness World Records: The Videogame,67,12,7.0,8
2320,Guitar Hero,91,65,8.7,173
2321,Guitar Hero: Aerosmith,73,16,7.2,19
2322,Guitar Hero: Aerosmith,70,59,6.7,48
2323,Guitar Hero: Aerosmith,70,39,5.0,26
2324,Guitar Hero: Aerosmith,71,11,6.3,15
2325,Guitar Hero: Metallica,85,20,8.6,17
2326,Guitar Hero: Metallica,84,62,8.1,79
2327,Guitar Hero: Metallica,86,44,8.0,48
2328,Guitar Hero: On Tour,71,70,8.8,29
2329,Guitar Hero: On Tour Decades,72,40,8.0,5
2330,Guitar Hero: Smash Hits,74,17,7.7,6
2331,Guitar Hero: Smash Hits,71,56,5.9,18
2332,Guitar Hero: Smash Hits,73,34,7.2,9
2333,Guitar Hero: Smash Hits,69,6,8.3,6
2334,Guitar Hero: Van Halen,57,34,5.8,17
2335,Guitar Hero: Van Halen,50,12,5.2,6
2336,Guitar Hero: Van Halen,59,33,4.7,9
2337,Guitar Hero: Warriors of Rock,77,26,7.5,17
2338,Guitar Hero: Warriors of Rock,72,65,6.5,51
2339,Guitar Hero: Warriors of Rock,74,46,7.1,30
2340,Guitar Hero: World Tour,86,18,7.6,71
2341,Guitar Hero: World Tour,85,67,6.3,171
2342,Guitar Hero: World Tour,84,43,7.5,80
2343,Guitar Hero 5,89,25,6.9,49
2344,Guitar Hero 5,85,69,6.8,108
2345,Guitar Hero 5,71,4,2.6,10
2346,Guitar Hero 5,86,54,5.7,87
2347,Guitar Hero Encore: Rocks The 80s,69,50,6.3,31
2348,Guitar Hero II,92,69,8.5,112
2349,Guitar Hero II,92,55,8.1,220
2350,Guitar Hero III: Legends of Rock,82,24,8.2,46
2351,Guitar Hero III: Legends of Rock,86,36,8.4,87
2352,Guitar Hero III: Legends of Rock,85,69,7.9,165
2353,Guitar Hero III: Legends of Rock,83,45,7.8,52
2354,Guitar Hero III: Legends of Rock,79,15,7.2,63
2355,Guitar Hero Live,80,69,6.2,160
2356,Guitar Hero Live,81,21,5.1,69
2357,Guitar Hero Live,84,4,6.1,36
2358,Guitar Hero On Tour: Modern Hits,70,30,6.3,7
2359,Gun,77,43,8.7,70
2360,Gun,79,55,7.8,29
2361,Gun,77,27,8.6,8
2362,Gundam Battle Assault,61,4,7.8,4
2363,Gungrave,65,28,8.6,16
2364,Gungrave: Overdose,68,50,8.7,12
2365,Gun Metal,63,17,7.6,8
2366,Gun Showdown,73,41,7.6,9
2367,Gunstar Super Heroes,83,31,8.5,13
2368,Gunvalkyrie,73,28,7.3,10
2369,Hail to the Chimp,52,23,6.1,7
2370,Hail to the Chimp,51,19,4.5,4
2371,Hakuoki: Demon of the Fleeting Blossom,79,4,8.3,30
2372,Half-Life,96,24,9.1,3161
2373,Half-Life,87,24,8.6,94
2374,Half-Life 2,96,81,9.1,8665
2375,Half-Life 2,90,35,8.6,115
2376,Half-Minute Hero,84,41,7.8,38
2377,Halo: Combat Evolved,97,68,8.6,1283
2378,Halo: Combat Evolved,83,40,7.4,396
2379,Halo: Combat Evolved Anniversary,82,73,8.1,487
2380,Halo: Reach,91,99,7.9,2045
2381,Halo: The Master Chief Collection,85,69,7.2,1267
2382,Halo 2,95,91,8.2,1218
2383,Halo 2,72,32,5.6,216
2384,Halo 2 Multiplayer Map Pack,89,37,7.4,34
2385,Halo 3,94,86,7.8,4100
2386,Halo 3: ODST,83,94,7.1,1163
2387,Halo 4,87,87,7.0,3260
2388,Halo 5: Guardians,84,101,6.4,2438
2389,Halo Wars,82,92,7.2,454
2390,Hammerin' Hero,73,19,7.3,8
2391,Hamtaro: Ham-Ham Games,77,20,7.8,6
2392,Hamtaro: Ham-Ham Heartbreak,72,7,9.3,18
2393,Hannah Montana: The Movie,25,4,3.8,48
2394,Happy Feet,46,11,6.7,16
2395,Harry Potter: Quidditch World Cup,68,21,6.6,27
2396,Harry Potter: Quidditch World Cup,68,16,8.5,10
2397,Harry Potter: Quidditch World Cup,53,6,8.3,9
2398,Harry Potter: Quidditch World Cup,69,14,7.5,4
2399,Harry Potter and the Chamber of Secrets,71,16,7.6,49
2400,Harry Potter and the Chamber of Secrets,76,11,7.9,14
2401,Harry Potter and the Chamber of Secrets,77,14,8.3,27
2402,Harry Potter and the Chamber of Secrets,77,13,7.2,12
2403,Harry Potter and the Chamber of Secrets,77,8,8.4,93
2404,Harry Potter and the Deathly Hallows - Part 1,41,8,5.0,11
2405,Harry Potter and the Deathly Hallows - Part 1,38,42,5.0,46
2406,Harry Potter and the Deathly Hallows - Part 1,56,6,6.0,4
2407,Harry Potter and the Deathly Hallows - Part 1,38,27,2.8,23
2408,Harry Potter and the Deathly Hallows - Part 1,37,5,4.1,33
2409,Harry Potter and the Deathly Hallows - Part 2,44,31,5.4,24
2410,Harry Potter and the Deathly Hallows - Part 2,47,6,6.6,5
2411,Harry Potter and the Deathly Hallows - Part 2,43,21,5.7,27
2412,Harry Potter and the Deathly Hallows - Part 2,43,12,5.0,56
2413,Harry Potter and the Goblet of Fire,68,29,6.7,48
2414,Harry Potter and the Goblet of Fire,71,9,6.0,8
2415,Harry Potter and the Goblet of Fire,69,20,6.3,13
2416,Harry Potter and the Goblet of Fire,68,26,5.8,10
2417,Harry Potter and the Goblet of Fire,68,15,6.0,6
2418,Harry Potter and the Goblet of Fire,70,13,7.4,16
2419,Harry Potter and the Half-Blood Prince,60,35,6.0,8
2420,Harry Potter and the Half-Blood Prince,48,9,4.3,7
2421,Harry Potter and the Half-Blood Prince,66,35,7.1,17
2422,Harry Potter and the Half-Blood Prince,64,38,6.8,11
2423,Harry Potter and the Half-Blood Prince,64,14,6.1,35
2424,Harry Potter and the Order of the Phoenix,51,15,4.9,19
2425,Harry Potter and the Order of the Phoenix,69,34,7.2,28
2426,Harry Potter and the Order of the Phoenix,52,11,7.6,20
2427,Harry Potter and the Order of the Phoenix,68,38,6.8,20
2428,Harry Potter and the Order of the Phoenix,61,17,8.0,28
2429,Harry Potter and the Order of the Phoenix,67,35,6.6,25
2430,Harry Potter and the Order of the Phoenix,63,11,7.1,34
2431,Harry Potter and the Prisoner of Azkaban,70,29,8.7,29
2432,Harry Potter and the Prisoner of Azkaban,69,11,8.1,12
2433,Harry Potter and the Prisoner of Azkaban,67,22,7.3,8
2434,Harry Potter and the Prisoner of Azkaban,67,23,8.8,10
2435,Harry Potter and the Prisoner of Azkaban,67,19,7.2,50
2436,Harry Potter and the Sorcerer's Stone,64,11,7.5,41
2437,Harry Potter and the Sorcerer's Stone,64,8,7.1,7
2438,Harry Potter and the Sorcerer's Stone,65,11,7.8,76
2439,Harry Potter and the Sorcerer's Stone,56,14,7.6,21
2440,Harry Potter and the Sorcerer's Stone,62,11,8.3,6
2441,Harry Potter and the Sorcerer's Stone,59,11,6.0,5
2442,Harvest Moon: Animal Parade,76,10,8.9,20
2443,Harvest Moon: Another Wonderful Life,70,12,9.2,60
2444,Harvest Moon: A Wonderful Life,79,28,8.9,148
2445,Harvest Moon: Back to Nature,82,6,9.3,78
2446,Harvest Moon: Frantic Farming,72,7,6.8,6
2447,Harvest Moon: Friends of Mineral Town,81,25,9.6,116
2448,Harvest Moon: Hero of Leaf Valley,74,6,7.9,12
2449,Harvest Moon: Magical Melody,83,14,8.9,44
2450,Harvest Moon: Magical Melody,69,14,8.8,17
2451,Harvest Moon: More Friends of Mineral Town,82,8,9.2,40
2452,Harvest Moon: The Tale of Two Towns,68,6,7.5,13
2453,Harvest Moon: Tree of Tranquility,65,18,8.2,28
2454,Harvest Moon 3D: A New Beginning,74,21,8.2,62
2455,Harvest Moon DS: Island of Happiness,65,15,7.0,22
2456,Harvey Birdman: Attorney at Law,62,19,8.0,8
2457,Harvey Birdman: Attorney at Law,60,28,7.8,5
2458,Hasbro Family Game Night,63,12,7.5,11
2459,Hasbro Family Game Night 2,63,16,6.3,6
2460,Hatsune Miku: Project Diva f,81,10,8.0,90
2461,Hatsune Miku: Project Diva f,73,10,8.4,108
2462,Hatsune Miku: Project Diva F 2nd,81,8,8.4,69
2463,Hatsune Miku: Project Diva F 2nd,78,15,8.6,49
2464,Hatsune Miku: Project Diva X,83,5,8.0,22
2465,Hatsune Miku: Project Diva X,78,22,7.4,41
2466,Hatsune Miku: Project Mirai DX,80,32,8.5,71
2467,Haunting Ground,67,33,8.8,44
2468,Haze,55,65,6.5,294
2469,HBO Boxing,26,7,4.0,5
2470,Headhunter,74,24,7.8,19
2471,Headhunter: Redemption,62,29,6.7,7
2472,Headhunter: Redemption,59,26,6.8,4
2473,Hearts of Iron III,77,23,7.1,233
2474,Hearts of Iron IV,83,36,6.9,306
2475,Heatseeker,62,25,6.2,32
2476,Heavenly Sword,79,64,8.3,544
2477,Heavy Fire: Afghanistan,39,5,3.3,16
2478,Heavy Rain,87,107,7.7,2759
2479,Hellboy: The Science of Evil,47,23,6.1,10
2480,Hellboy: The Science of Evil,44,31,5.7,9
2481,Hellboy: The Science of Evil,42,14,7.1,13
2482,Hellgate: London,70,40,6.3,374
2483,Hello Kitty: Roller Rescue,64,14,6.8,6
2484,Help Wanted: 50 Wacky Jobs,65,12,7.0,5
2485,Henry Hatsworth in the Puzzling Adventure,82,46,8.0,38
2486,Herbie: Fully Loaded,47,9,6.8,4
2487,Herdy Gerdy,69,24,5.0,12
2488,Here They Lie,62,31,6.5,36
2489,Heroes of Might and Magic V,77,41,7.9,349
2490,Heroes of Ruin,69,53,7.4,50
2491,Heroes of the Pacific,76,31,8.4,15
2492,Heroes of the Pacific,76,33,8.2,5
2493,Heroes of the Pacific,76,18,6.7,19
2494,Heroes over Europe,62,34,7.0,16
2495,Heroes over Europe,62,39,8.1,9
2496,Hexyz Force,68,13,7.3,21
2497,Hidden Invasion,39,4,5.8,4
2498,High Heat Major League Baseball 2003,84,23,7.9,7
2499,High Heat Major League Baseball 2004,83,17,8.1,12
2500,High Heat Major League Baseball 2004,83,14,8.4,8
2501,High Velocity Bowling,66,14,8.1,23
2502,Hitman: Absolution,83,30,7.5,511
2503,Hitman: Absolution,79,51,7.1,453
2504,Hitman: Absolution,79,26,7.0,1327
2505,Hitman: Blood Money,83,36,8.4,104
2506,Hitman: Blood Money,82,53,8.7,102
2507,Hitman: Blood Money,81,27,9.1,32
2508,Hitman: Blood Money,82,35,8.8,528
2509,Hitman: Contracts,80,39,8.3,43
2510,Hitman: Contracts,78,44,8.8,15
2511,Hitman: HD Trilogy,71,20,7.6,46
2512,Hitman: HD Trilogy,69,14,7.2,45
2513,Hitman 2: Silent Assassin,85,19,7.8,78
2514,Hitman 2: Silent Assassin,83,17,5.5,8
2515,Hogs of War,62,10,8.8,31
2516,Homefront,70,85,6.0,399
2517,Homefront,70,60,5.7,174
2518,Homefront,70,36,5.5,531
2519,Homefront: The Revolution,48,43,3.8,212
2520,Homefront: The Revolution,49,12,4.1,106
2521,Homefront: The Revolution,54,48,3.5,284
2522,Hometown Story,47,14,6.0,24
2523,Homeworld,93,20,9.0,326
2524,Homeworld 2,83,31,8.3,128
2525,Homie Rollerz,23,9,2.4,12
2526,Hoshigami: Ruining Blue Earth,62,9,8.7,26
2527,Hoshigami: Ruining Blue Earth Remix,55,13,7.9,11
